employee_id,current_role_id,target_role_id,weighted_skill_gap,skill_match_pct,chain_readiness,role_similarity,tenure_years,total_working_years,latest_eval_score,courses_completed,role_fit_score,suitability_label
EMP-0110,1,12,3.0,0.0,57.1,0.5,2.99,11,42.2,1,87.5,0
EMP-0110,1,13,2.15,0.0,66.7,0.5,2.99,11,42.2,1,87.5,0
EMP-0110,1,14,3.05,0.0,50.0,0.5,2.99,11,42.2,1,87.5,0
EMP-0110,1,15,2.15,20.0,50.0,0.5,2.99,11,42.2,1,87.5,0
EMP-0110,1,16,2.45,0.0,60.0,0.5,2.99,11,42.2,1,87.5,0
EMP-0110,1,17,2.2,20.0,0.0,0.5,2.99,11,42.2,1,87.5,0
EMP-0110,1,18,3.3,0.0,57.1,0.5,2.99,11,42.2,1,87.5,0
EMP-0110,1,19,2.57,0.0,66.7,0.5,2.99,11,42.2,1,87.5,0
EMP-0110,1,20,1.75,0.0,50.0,0.5,2.99,11,42.2,1,87.5,0
EMP-0110,1,21,3.15,0.0,75.0,0.5,2.99,11,42.2,1,87.5,0
EMP-0110,1,22,1.9,0.0,0.0,0.5,2.99,11,42.2,1,87.5,0
EMP-0111,1,2,2.2,11.1,88.9,1.0,1.3,2,50.0,0,75.0,0
EMP-0111,1,3,1.65,14.3,0.0,1.0,1.3,2,50.0,0,75.0,0
EMP-0111,1,4,1.45,20.0,71.4,1.0,1.3,2,50.0,0,75.0,0
EMP-0111,1,5,3.07,0.0,90.0,1.0,1.3,2,50.0,0,75.0,0
EMP-0111,1,6,2.2,0.0,50.0,1.0,1.3,2,50.0,0,75.0,0
EMP-0111,1,7,1.45,33.3,0.0,1.0,1.3,2,50.0,0,75.0,0
EMP-0111,1,8,2.3,14.3,0.0,0.5,1.3,2,50.0,0,75.0,0
EMP-0111,1,9,3.09,0.0,30.0,0.5,1.3,2,50.0,0,75.0,0
EMP-0111,1,10,2.35,0.0,33.3,0.5,1.3,2,50.0,0,75.0,0
EMP-0111,1,11,1.65,0.0,0.0,0.5,1.3,2,50.0,0,75.0,0
EMP-0111,1,12,3.0,0.0,57.1,0.5,1.3,2,50.0,0,75.0,0
EMP-0111,1,13,1.7,0.0,33.3,0.5,1.3,2,50.0,0,75.0,0
EMP-0111,1,14,2.75,0.0,83.3,0.5,1.3,2,50.0,0,75.0,0
EMP-0111,1,15,2.15,20.0,50.0,0.5,1.3,2,50.0,0,75.0,0
EMP-0111,1,16,1.8,14.3,60.0,0.5,1.3,2,50.0,0,75.0,0
EMP-0111,1,17,1.15,20.0,100.0,0.5,1.3,2,50.0,0,75.0,0
EMP-0111,1,18,3.3,0.0,57.1,0.5,1.3,2,50.0,0,75.0,0
EMP-0111,1,19,2.47,0.0,44.4,0.5,1.3,2,50.0,0,75.0,0
EMP-0111,1,20,1.75,0.0,50.0,0.5,1.3,2,50.0,0,75.0,0
EMP-0111,1,21,3.15,0.0,75.0,0.5,1.3,2,50.0,0,75.0,0
EMP-0111,1,22,1.9,0.0,0.0,0.5,1.3,2,50.0,0,75.0,0
EMP-0113,10,1,1.65,16.7,0.0,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,2,3.15,0.0,55.6,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,3,1.15,14.3,50.0,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,4,1.8,10.0,0.0,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,5,3.45,0.0,40.0,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,6,2.55,0.0,0.0,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,7,1.4,33.3,0.0,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,8,1.15,14.3,100.0,1.0,1.88,10,57.6,0,55.0,0
EMP-0113,10,9,2.22,0.0,80.0,1.0,1.88,10,57.6,0,55.0,0
EMP-0113,10,11,1.65,0.0,0.0,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,12,2.85,0.0,71.4,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,13,1.6,0.0,100.0,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,14,2.65,0.0,83.3,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,15,2.25,0.0,50.0,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,16,1.83,14.3,60.0,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,17,2.05,20.0,0.0,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,18,3.15,0.0,71.4,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,19,2.17,0.0,77.8,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,20,1.75,0.0,50.0,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,21,3.05,0.0,75.0,0.5,1.88,10,57.6,0,55.0,0
EMP-0113,10,22,1.9,0.0,0.0,0.5,1.88,10,57.6,0,55.0,0
EMP-0114,17,1,1.2,16.7,66.7,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,2,2.9,0.0,33.3,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,3,1.75,0.0,0.0,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,4,1.85,0.0,28.6,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,5,3.54,0.0,30.0,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,6,2.55,0.0,0.0,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,7,1.55,16.7,0.0,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,8,2.35,0.0,0.0,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,9,3.14,0.0,10.0,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,10,2.5,0.0,16.7,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,11,1.9,0.0,0.0,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,12,3.35,0.0,28.6,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,13,2.25,0.0,0.0,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,14,3.4,0.0,50.0,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,15,2.5,0.0,50.0,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,16,1.85,0.0,60.0,1.0,0.71,16,41.2,0,43.3,0
EMP-0114,17,18,3.55,0.0,28.6,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,19,2.84,0.0,22.2,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,20,2.0,0.0,50.0,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,21,3.45,0.0,25.0,0.5,0.71,16,41.2,0,43.3,0
EMP-0114,17,22,2.2,0.0,0.0,0.5,0.71,16,41.2,0,43.3,0
EMP-0116,12,1,1.2,16.7,66.7,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,2,2.8,11.1,66.7,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,3,0.95,28.6,100.0,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,4,1.4,0.0,71.4,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,5,2.83,0.0,80.0,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,6,2.4,0.0,25.0,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,7,0.85,33.3,100.0,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,8,1.55,28.6,60.0,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,9,2.42,0.0,80.0,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,10,2.15,0.0,66.7,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,11,0.55,40.0,100.0,1.0,2.45,11,67.2,6,51.7,0
EMP-0116,12,13,1.7,0.0,100.0,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,14,2.55,0.0,100.0,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,15,2.3,0.0,50.0,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,16,1.73,0.0,100.0,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,17,1.4,20.0,100.0,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,18,2.75,0.0,85.7,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,19,2.22,0.0,88.9,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,20,1.75,0.0,50.0,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,21,3.15,0.0,75.0,0.5,2.45,11,67.2,6,51.7,0
EMP-0116,12,22,1.9,0.0,0.0,0.5,2.45,11,67.2,6,51.7,0
EMP-0117,16,1,1.65,16.7,0.0,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,2,3.15,0.0,44.4,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,3,0.95,28.6,50.0,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,4,1.8,10.0,14.3,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,5,3.49,0.0,50.0,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,6,2.4,0.0,25.0,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,7,1.4,33.3,0.0,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,8,1.2,14.3,80.0,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,9,2.1,0.0,90.0,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,10,1.65,14.3,83.3,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,11,1.85,0.0,0.0,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,12,3.15,0.0,71.4,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,13,2.15,0.0,66.7,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,14,3.2,0.0,83.3,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,15,2.65,0.0,0.0,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,17,0.95,20.0,100.0,1.0,1.74,6,48.5,1,61.0,0
EMP-0117,16,18,3.35,0.0,71.4,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,19,2.52,0.0,77.8,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,20,2.0,0.0,50.0,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,21,3.25,0.0,75.0,0.5,1.74,6,48.5,1,61.0,0
EMP-0117,16,22,2.2,0.0,0.0,0.5,1.74,6,48.5,1,61.0,0
EMP-0118,17,1,1.55,33.3,0.0,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,2,3.15,0.0,11.1,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,3,1.45,14.3,50.0,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,4,2.0,10.0,28.6,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,5,3.49,0.0,30.0,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,6,1.95,0.0,75.0,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,7,1.3,50.0,0.0,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,8,1.9,14.3,60.0,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,9,2.61,0.0,60.0,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,10,2.3,0.0,50.0,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,11,1.7,0.0,0.0,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,12,3.2,0.0,28.6,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,13,2.15,0.0,66.7,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,14,3.25,0.0,50.0,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,15,2.45,0.0,0.0,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,16,1.85,0.0,100.0,1.0,1.18,2,42.6,0,48.3,0
EMP-0118,17,18,3.5,0.0,28.6,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,19,2.69,0.0,44.4,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,20,1.75,0.0,50.0,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,21,3.25,0.0,25.0,0.5,1.18,2,42.6,0,48.3,0
EMP-0118,17,22,1.9,0.0,0.0,0.5,1.18,2,42.6,0,48.3,0
EMP-0119,7,1,1.35,33.3,33.3,1.0,1.55,2,47.1,0,67.5,0
EMP-0119,7,2,2.95,0.0,33.3,1.0,1.55,2,47.1,0,67.5,0
EMP-0119,7,3,0.8,57.1,50.0,1.0,1.55,2,47.1,0,67.5,1
EMP-0119,7,4,1.6,20.0,28.6,1.0,1.55,2,47.1,0,67.5,0
EMP-0119,7,5,3.54,0.0,30.0,1.0,1.55,2,47.1,0,67.5,0
EMP-0119,7,6,2.35,0.0,25.0,1.0,1.55,2,47.1,0,67.5,0
EMP-0119,7,8,1.65,14.3,20.0,0.5,1.55,2,47.1,0,67.5,0
EMP-0119,7,9,2.7,0.0,20.0,0.5,1.55,2,47.1,0,67.5,0
EMP-0119,7,10,2.35,14.3,16.7,0.5,1.55,2,47.1,0,67.5,0
EMP-0119,7,11,2.0,0.0,0.0,0.5,1.55,2,47.1,0,67.5,0
EMP-0119,7,12,3.35,0.0,14.3,0.5,1.55,2,47.1,0,67.5,0
EMP-0119,7,13,2.25,0.0,0.0,0.5,1.55,2,47.1,0,67.5,0
EMP-0119,7,14,3.4,0.0,16.7,0.5,1.55,2,47.1,0,67.5,0
EMP-0119,7,15,1.85,0.0,100.0,0.5,1.55,2,47.1,0,67.5,0
EMP-0119,7,16,2.21,14.3,20.0,0.5,1.55,2,47.1,0,67.5,0
EMP-0119,7,17,2.3,0.0,0.0,0.5,1.55,2,47.1,0,67.5,0
EMP-0119,7,18,3.55,0.0,14.3,0.5,1.55,2,47.1,0,67.5,0
EMP-0119,7,19,2.84,0.0,11.1,0.5,1.55,2,47.1,0,67.5,0
EMP-0119,7,20,2.0,0.0,50.0,0.5,1.55,2,47.1,0,67.5,0
EMP-0119,7,21,3.45,0.0,25.0,0.5,1.55,2,47.1,0,67.5,0
EMP-0119,7,22,2.0,0.0,0.0,0.5,1.55,2,47.1,0,67.5,0
EMP-0120,4,1,0.45,66.7,100.0,1.0,2.28,6,53.1,2,65.0,1
EMP-0120,4,2,2.05,11.1,55.6,1.0,2.28,6,53.1,2,65.0,0
EMP-0120,4,3,1.05,42.9,50.0,1.0,2.28,6,53.1,2,65.0,0
EMP-0120,4,5,2.81,0.0,70.0,1.0,2.28,6,53.1,2,65.0,0
EMP-0120,4,6,1.9,12.5,75.0,1.0,2.28,6,53.1,2,65.0,0
EMP-0120,4,7,0.6,50.0,100.0,1.0,2.28,6,53.1,2,65.0,0
EMP-0120,4,8,1.95,0.0,0.0,0.5,2.28,6,53.1,2,65.0,0
EMP-0120,4,9,2.9,0.0,10.0,0.5,2.28,6,53.1,2,65.0,0
EMP-0120,4,10,2.35,14.3,16.7,0.5,2.28,6,53.1,2,65.0,0
EMP-0120,4,11,2.0,0.0,0.0,0.5,2.28,6,53.1,2,65.0,0
EMP-0120,4,12,3.35,0.0,14.3,0.5,2.28,6,53.1,2,65.0,0
EMP-0120,4,13,2.25,0.0,0.0,0.5,2.28,6,53.1,2,65.0,0
EMP-0120,4,14,3.4,0.0,16.7,0.5,2.28,6,53.1,2,65.0,0
EMP-0120,4,15,2.5,0.0,50.0,0.5,2.28,6,53.1,2,65.0,0
EMP-0120,4,16,2.21,14.3,20.0,0.5,2.28,6,53.1,2,65.0,0
EMP-0120,4,17,2.3,0.0,0.0,0.5,2.28,6,53.1,2,65.0,0
EMP-0120,4,18,3.55,0.0,14.3,0.5,2.28,6,53.1,2,65.0,0
EMP-0120,4,19,2.84,0.0,11.1,0.5,2.28,6,53.1,2,65.0,0
EMP-0120,4,20,2.0,0.0,50.0,0.5,2.28,6,53.1,2,65.0,0
EMP-0120,4,21,3.45,0.0,25.0,0.5,2.28,6,53.1,2,65.0,0
EMP-0120,4,22,1.85,0.0,0.0,0.5,2.28,6,53.1,2,65.0,0
EMP-0122,4,1,0.25,83.3,100.0,1.0,1.97,7,64.4,3,80.0,1
EMP-0122,4,2,1.95,0.0,88.9,1.0,1.97,7,64.4,3,80.0,0
EMP-0122,4,3,0.75,42.9,100.0,1.0,1.97,7,64.4,3,80.0,0
EMP-0122,4,5,2.57,0.0,100.0,1.0,1.97,7,64.4,3,80.0,0
EMP-0122,4,6,1.85,0.0,75.0,1.0,1.97,7,64.4,3,80.0,0
EMP-0122,4,7,1.2,50.0,0.0,1.0,1.97,7,64.4,3,80.0,0
EMP-0122,4,8,1.8,0.0,40.0,0.5,1.97,7,64.4,3,80.0,0
EMP-0122,4,9,2.75,0.0,50.0,0.5,1.97,7,64.4,3,80.0,0
EMP-0122,4,10,2.35,14.3,50.0,0.5,1.97,7,64.4,3,80.0,0
EMP-0122,4,11,1.7,20.0,0.0,0.5,1.97,7,64.4,3,80.0,0
EMP-0122,4,12,3.1,0.0,71.4,0.5,1.97,7,64.4,3,80.0,0
EMP-0122,4,13,1.55,0.0,33.3,0.5,1.97,7,64.4,3,80.0,0
EMP-0122,4,14,2.7,0.0,66.7,0.5,1.97,7,64.4,3,80.0,0
EMP-0122,4,15,2.2,20.0,50.0,0.5,1.97,7,64.4,3,80.0,0
EMP-0122,4,16,2.21,14.3,20.0,0.5,1.97,7,64.4,3,80.0,0
EMP-0122,4,17,2.3,0.0,0.0,0.5,1.97,7,64.4,3,80.0,0
EMP-0122,4,18,2.9,0.0,85.7,0.5,1.97,7,64.4,3,80.0,0
EMP-0122,4,19,2.57,0.0,55.6,0.5,1.97,7,64.4,3,80.0,0
EMP-0122,4,20,2.0,0.0,50.0,0.5,1.97,7,64.4,3,80.0,0
EMP-0122,4,21,3.35,0.0,75.0,0.5,1.97,7,64.4,3,80.0,0
EMP-0122,4,22,2.0,0.0,0.0,0.5,1.97,7,64.4,3,80.0,0
EMP-0123,4,1,0.5,66.7,100.0,1.0,1.38,15,54.4,2,70.0,1
EMP-0123,4,2,2.15,0.0,88.9,1.0,1.38,15,54.4,2,70.0,0
EMP-0123,4,3,0.9,28.6,100.0,1.0,1.38,15,54.4,2,70.0,0
EMP-0123,4,5,2.57,0.0,100.0,1.0,1.38,15,54.4,2,70.0,0
EMP-0123,4,6,1.8,0.0,75.0,1.0,1.38,15,54.4,2,70.0,0
EMP-0123,4,7,1.3,50.0,0.0,1.0,1.38,15,54.4,2,70.0,0
EMP-0123,4,8,1.55,0.0,60.0,0.5,1.38,15,54.4,2,70.0,0
EMP-0123,4,9,2.4,0.0,80.0,0.5,1.38,15,54.4,2,70.0,0
EMP-0123,4,10,2.35,14.3,66.7,0.5,1.38,15,54.4,2,70.0,0
EMP-0123,4,11,1.05,20.0,100.0,0.5,1.38,15,54.4,2,70.0,0
EMP-0123,4,12,2.65,0.0,85.7,0.5,1.38,15,54.4,2,70.0,0
EMP-0123,4,13,2.25,0.0,66.7,0.5,1.38,15,54.4,2,70.0,0
EMP-0123,4,14,3.2,0.0,66.7,0.5,1.38,15,54.4,2,70.0,0
EMP-0123,4,15,2.35,20.0,50.0,0.5,1.38,15,54.4,2,70.0,0
EMP-0123,4,16,1.71,14.3,100.0,0.5,1.38,15,54.4,2,70.0,0
EMP-0123,4,17,1.65,0.0,100.0,0.5,1.38,15,54.4,2,70.0,0
EMP-0123,4,18,2.85,0.0,85.7,0.5,1.38,15,54.4,2,70.0,0
EMP-0123,4,19,2.57,0.0,77.8,0.5,1.38,15,54.4,2,70.0,0
EMP-0123,4,20,1.45,0.0,100.0,0.5,1.38,15,54.4,2,70.0,0
EMP-0123,4,21,2.95,0.0,100.0,0.5,1.38,15,54.4,2,70.0,0
EMP-0123,4,22,2.05,25.0,100.0,0.5,1.38,15,54.4,2,70.0,0
EMP-0125,20,1,1.65,16.7,0.0,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,2,3.1,11.1,44.4,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,3,1.75,0.0,0.0,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,4,2.1,0.0,0.0,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,5,3.23,0.0,40.0,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,6,2.55,0.0,0.0,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,7,1.55,16.7,0.0,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,8,2.3,14.3,0.0,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,9,3.09,0.0,30.0,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,10,2.25,0.0,33.3,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,11,1.45,20.0,0.0,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,12,2.75,0.0,71.4,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,13,2.05,16.7,0.0,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,14,2.9,0.0,50.0,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,15,2.25,20.0,0.0,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,16,2.45,0.0,20.0,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,17,2.2,20.0,0.0,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,18,2.9,0.0,85.7,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,19,2.27,0.0,55.6,0.5,1.23,7,57.0,0,90.0,0
EMP-0125,20,21,1.9,0.0,100.0,1.0,1.23,7,57.0,0,90.0,0
EMP-0125,20,22,1.45,50.0,100.0,0.5,1.23,7,57.0,0,90.0,0
EMP-0126,17,1,1.65,16.7,0.0,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,2,3.2,0.0,11.1,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,3,1.35,0.0,50.0,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,4,1.95,0.0,0.0,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,5,3.64,0.0,10.0,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,6,2.55,0.0,0.0,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,7,1.4,33.3,0.0,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,8,1.85,0.0,40.0,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,9,2.74,0.0,40.0,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,10,2.35,0.0,33.3,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,11,1.9,0.0,0.0,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,12,3.35,0.0,28.6,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,13,2.25,0.0,33.3,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,14,3.4,0.0,50.0,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,15,2.65,0.0,0.0,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,16,1.73,0.0,80.0,1.0,0.51,3,42.5,0,43.3,0
EMP-0126,17,18,3.55,0.0,28.6,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,19,2.84,0.0,33.3,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,20,2.0,0.0,50.0,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,21,3.45,0.0,25.0,0.5,0.51,3,42.5,0,43.3,0
EMP-0126,17,22,2.2,0.0,0.0,0.5,0.51,3,42.5,0,43.3,0
EMP-0129,1,2,2.3,0.0,66.7,1.0,1.79,19,43.5,0,65.0,0
EMP-0129,1,3,1.25,28.6,50.0,1.0,1.79,19,43.5,0,65.0,0
EMP-0129,1,4,1.45,20.0,57.1,1.0,1.79,19,43.5,0,65.0,0
EMP-0129,1,5,3.12,0.0,50.0,1.0,1.79,19,43.5,0,65.0,0
EMP-0129,1,6,2.35,0.0,25.0,1.0,1.79,19,43.5,0,65.0,0
EMP-0129,1,7,1.3,50.0,0.0,1.0,1.79,19,43.5,0,65.0,0
EMP-0129,1,8,1.85,28.6,40.0,0.5,1.79,19,43.5,0,65.0,0
EMP-0129,1,9,2.76,0.0,40.0,0.5,1.79,19,43.5,0,65.0,0
EMP-0129,1,10,2.45,0.0,33.3,0.5,1.79,19,43.5,0,65.0,0
EMP-0129,1,11,1.8,0.0,0.0,0.5,1.79,19,43.5,0,65.0,0
EMP-0129,1,12,3.2,0.0,14.3,0.5,1.79,19,43.5,0,65.0,0
EMP-0129,1,13,2.15,0.0,33.3,0.5,1.79,19,43.5,0,65.0,0
EMP-0129,1,14,3.25,0.0,16.7,0.5,1.79,19,43.5,0,65.0,0
EMP-0129,1,15,1.9,0.0,100.0,0.5,1.79,19,43.5,0,65.0,0
EMP-0129,1,16,2.45,0.0,40.0,0.5,1.79,19,43.5,0,65.0,0
EMP-0129,1,17,2.2,20.0,0.0,0.5,1.79,19,43.5,0,65.0,0
EMP-0129,1,18,3.5,0.0,14.3,0.5,1.79,19,43.5,0,65.0,0
EMP-0129,1,19,2.69,0.0,22.2,0.5,1.79,19,43.5,0,65.0,0
EMP-0129,1,20,1.75,0.0,50.0,0.5,1.79,19,43.5,0,65.0,0
EMP-0129,1,21,3.25,0.0,25.0,0.5,1.79,19,43.5,0,65.0,0
EMP-0129,1,22,1.9,0.0,0.0,0.5,1.79,19,43.5,0,65.0,0
EMP-0130,9,1,1.55,33.3,0.0,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,2,3.05,11.1,44.4,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,3,1.25,14.3,50.0,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,4,1.85,10.0,28.6,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,5,3.15,0.0,60.0,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,6,2.1,0.0,75.0,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,7,1.3,50.0,0.0,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,8,1.4,0.0,100.0,1.0,0.71,13,54.1,2,39.8,0
EMP-0130,9,10,2.0,0.0,100.0,1.0,0.71,13,54.1,2,39.8,0
EMP-0130,9,11,1.7,20.0,0.0,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,12,2.9,0.0,71.4,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,13,2.15,0.0,66.7,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,14,3.0,0.0,66.7,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,15,2.65,0.0,0.0,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,16,1.6,0.0,100.0,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,17,1.65,0.0,100.0,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,18,2.9,0.0,71.4,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,19,2.25,0.0,77.8,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,20,2.0,0.0,50.0,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,21,3.15,0.0,75.0,0.5,0.71,13,54.1,2,39.8,0
EMP-0130,9,22,2.2,0.0,0.0,0.5,0.71,13,54.1,2,39.8,0
EMP-0131,9,1,0.6,50.0,100.0,0.5,2.99,11,59.6,5,50.7,0
EMP-0131,9,2,2.35,11.1,88.9,0.5,2.99,11,59.6,5,50.7,0
EMP-0131,9,3,0.95,28.6,50.0,0.5,2.99,11,59.6,5,50.7,0
EMP-0131,9,4,1.25,20.0,57.1,0.5,2.99,11,59.6,5,50.7,0
