employee_id,date,status,absence_reason,check_in_time,check_out_time,overtime_hours,worked_hours,early_leave_minutes
EMP-0042,2024-06-05,Late,Late Arrival,09:28,17:06,0.0,7.63,0
EMP-0042,2024-06-06,Present,,09:03,18:18,1.25,9.25,0
EMP-0042,2024-06-09,Present,,09:07,17:06,0.0,7.98,0
EMP-0042,2024-06-10,Present,,09:06,18:00,0.9,8.9,0
EMP-0042,2024-06-11,Present,,09:00,18:54,1.9,9.9,0
EMP-0042,2024-06-12,Present,,09:00,17:12,0.2,8.2,0
EMP-0042,2024-06-13,Present,,09:04,17:48,0.73,8.73,0
EMP-0042,2024-06-16,Present,,09:08,17:12,0.07,8.07,0
EMP-0042,2024-06-17,Present,,09:03,17:00,0.0,7.95,0
EMP-0042,2024-06-18,Present,,09:04,18:12,1.13,9.13,0
EMP-0042,2024-06-19,Present,,09:08,17:06,0.0,7.97,0
EMP-0042,2024-06-20,Present,,09:03,17:30,0.45,8.45,0
EMP-0042,2024-06-23,Present,,09:02,17:18,0.27,8.27,0
EMP-0042,2024-06-24,Present,,09:07,17:54,0.78,8.78,0
EMP-0042,2024-06-25,Present,,09:02,17:24,0.37,8.37,0
EMP-0042,2024-06-26,Present,,09:05,17:06,0.02,8.02,0
EMP-0042,2024-06-27,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0042,2024-06-30,Present,,09:05,17:24,0.32,8.32,0
EMP-0042,2024-07-01,Present,,09:06,17:06,0.0,8.0,0
EMP-0042,2024-07-02,Half-Day,Half Day,09:03,13:18,0.0,4.25,222
EMP-0042,2024-07-03,Present,,09:04,17:00,0.0,7.93,0
EMP-0042,2024-07-04,Present,,09:06,17:00,0.0,7.9,0
EMP-0042,2024-07-07,Half-Day,Emergency,09:04,13:10,0.0,4.1,230
EMP-0042,2024-07-08,Present,,09:00,17:24,0.4,8.4,0
EMP-0042,2024-07-09,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0042,2024-07-10,Present,,09:05,17:12,0.12,8.12,0
EMP-0042,2024-07-11,Present,,09:02,17:06,0.07,8.07,0
EMP-0042,2024-07-14,Present,,09:08,17:00,0.0,7.87,0
EMP-0042,2024-07-15,Late,Late Arrival,10:12,18:24,0.2,8.2,0
EMP-0042,2024-07-16,Present,,09:08,17:06,0.0,7.97,0
EMP-0042,2024-07-17,Present,,09:07,17:24,0.28,8.28,0
EMP-0042,2024-07-18,Present,,09:00,17:36,0.6,8.6,0
EMP-0042,2024-07-21,Late,Late Arrival,09:18,17:00,0.0,7.7,0
EMP-0042,2024-07-22,Present,,09:06,17:18,0.2,8.2,0
EMP-0042,2024-07-23,Present,,09:08,18:00,0.87,8.87,0
EMP-0042,2024-07-24,Present,,09:08,17:18,0.17,8.17,0
EMP-0042,2024-07-25,Present,,09:04,18:12,1.13,9.13,0
EMP-0042,2024-07-28,Present,,09:06,17:00,0.0,7.9,0
EMP-0042,2024-07-29,Present,,09:00,17:18,0.3,8.3,0
EMP-0042,2024-07-30,Present,,09:03,17:06,0.05,8.05,0
EMP-0042,2024-07-31,Present,,09:00,17:18,0.3,8.3,0
EMP-0042,2024-08-01,Present,,09:08,17:06,0.0,7.97,0
EMP-0042,2024-08-04,Present,,09:03,17:36,0.55,8.55,0
EMP-0042,2024-08-05,Present,,09:07,17:42,0.58,8.58,0
EMP-0042,2024-08-06,Late,Late Arrival,09:46,17:24,0.0,7.63,0
EMP-0042,2024-08-07,Present,,09:06,17:18,0.2,8.2,0
EMP-0042,2024-08-08,Late,Late Arrival,10:35,17:30,0.0,6.92,0
EMP-0042,2024-08-11,Present,,09:01,17:12,0.18,8.18,0
EMP-0042,2024-08-12,Present,,09:04,17:06,0.03,8.03,0
EMP-0042,2024-08-13,Present,,09:07,17:18,0.18,8.18,0
EMP-0042,2024-08-14,Present,,09:06,17:54,0.8,8.8,0
EMP-0042,2024-08-15,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0042,2024-08-18,Absent,Sick Leave,,,0.0,0.0,0
EMP-0042,2024-08-19,Present,,09:00,17:06,0.1,8.1,0
EMP-0042,2024-08-20,Present,,09:04,17:54,0.83,8.83,0
EMP-0042,2024-08-21,Present,,09:02,18:42,1.67,9.67,0
EMP-0042,2024-08-22,Present,,09:06,17:18,0.2,8.2,0
EMP-0042,2024-08-25,Present,,09:00,17:24,0.4,8.4,0
EMP-0042,2024-08-26,Present,,09:07,17:18,0.18,8.18,0
EMP-0042,2024-08-27,Present,,09:08,17:18,0.17,8.17,0
EMP-0042,2024-08-28,Present,,09:08,18:06,0.97,8.97,0
EMP-0042,2024-08-29,Present,,09:02,17:12,0.17,8.17,0
EMP-0042,2024-09-01,Present,,09:03,17:00,0.0,7.95,0
EMP-0042,2024-09-02,Present,,09:03,17:12,0.15,8.15,0
EMP-0042,2024-09-03,Present,,09:03,17:06,0.05,8.05,0
EMP-0042,2024-09-04,Present,,09:01,17:48,0.78,8.78,0
EMP-0042,2024-09-05,Present,,09:08,17:36,0.47,8.47,0
EMP-0042,2024-09-08,Present,,09:00,17:06,0.1,8.1,0
EMP-0042,2024-09-09,Present,,09:02,17:24,0.37,8.37,0
EMP-0042,2024-09-10,Present,,09:07,18:24,1.28,9.28,0
EMP-0042,2024-09-11,Present,,09:00,17:12,0.2,8.2,0
EMP-0042,2024-09-12,Present,,09:05,17:30,0.42,8.42,0
EMP-0042,2024-09-15,Present,,09:06,17:24,0.3,8.3,0
EMP-0042,2024-09-16,Present,,09:04,17:06,0.03,8.03,0
EMP-0042,2024-09-17,Present,,09:08,17:18,0.17,8.17,0
EMP-0042,2024-09-18,Present,,09:03,17:06,0.05,8.05,0
EMP-0042,2024-09-19,Present,,09:07,17:18,0.18,8.18,0
EMP-0042,2024-09-22,Present,,09:01,17:12,0.18,8.18,0
EMP-0042,2024-09-23,Present,,09:05,17:12,0.12,8.12,0
EMP-0042,2024-09-24,Present,,09:08,17:12,0.07,8.07,0
EMP-0042,2024-09-25,Absent,Sick Leave,,,0.0,0.0,0
EMP-0042,2024-09-26,Present,,09:06,17:18,0.2,8.2,0
EMP-0042,2024-09-29,Half-Day,Personal Leave,09:16,13:10,0.0,3.9,230
EMP-0042,2024-09-30,Half-Day,Half Day,09:19,13:15,0.0,3.93,225
EMP-0042,2024-10-01,Present,,09:01,17:00,0.0,7.98,0
EMP-0042,2024-10-02,Present,,09:08,17:18,0.17,8.17,0
EMP-0042,2024-10-03,Present,,09:00,17:06,0.1,8.1,0
EMP-0042,2024-10-06,Present,,09:02,17:24,0.37,8.37,0
EMP-0042,2024-10-07,Late,Late Arrival,10:20,18:12,0.0,7.87,0
EMP-0042,2024-10-08,Present,,09:06,17:48,0.7,8.7,0
EMP-0042,2024-10-09,Late,Late Arrival,09:16,17:12,0.0,7.93,0
EMP-0042,2024-10-10,Present,,09:01,17:12,0.18,8.18,0
EMP-0042,2024-10-13,Present,,09:03,17:30,0.45,8.45,0
EMP-0042,2024-10-14,Present,,09:03,18:06,1.05,9.05,0
EMP-0042,2024-10-15,Present,,09:04,18:06,1.03,9.03,0
EMP-0042,2024-10-16,Present,,09:05,17:42,0.62,8.62,0
EMP-0042,2024-10-17,Present,,09:00,17:12,0.2,8.2,0
EMP-0042,2024-10-20,Present,,09:00,17:12,0.2,8.2,0
EMP-0042,2024-10-21,Present,,09:02,17:54,0.87,8.87,0
EMP-0042,2024-10-22,Absent,Sick Leave,,,0.0,0.0,0
EMP-0042,2024-10-23,Present,,09:05,17:18,0.22,8.22,0
EMP-0042,2024-10-24,Present,,09:07,17:06,0.0,7.98,0
EMP-0042,2024-10-27,Absent,Personal Leave,,,0.0,0.0,0
EMP-0042,2024-10-28,Present,,09:04,17:12,0.13,8.13,0
EMP-0042,2024-10-29,Present,,09:08,17:12,0.07,8.07,0
EMP-0042,2024-10-30,Present,,09:02,17:06,0.07,8.07,0
EMP-0042,2024-10-31,Present,,09:00,17:06,0.1,8.1,0
EMP-0042,2024-11-03,Present,,09:04,17:06,0.03,8.03,0
EMP-0042,2024-11-04,Present,,09:08,17:18,0.17,8.17,0
EMP-0042,2024-11-05,Present,,09:00,17:30,0.5,8.5,0
EMP-0042,2024-11-06,Present,,09:07,17:12,0.08,8.08,0
EMP-0042,2024-11-07,Present,,09:01,17:06,0.08,8.08,0
EMP-0042,2024-11-10,Late,Late Arrival,10:21,17:12,0.0,6.85,0
EMP-0042,2024-11-11,Present,,09:08,17:42,0.57,8.57,0
EMP-0042,2024-11-12,Present,,09:02,17:12,0.17,8.17,0
EMP-0042,2024-11-13,Present,,09:02,17:42,0.67,8.67,0
EMP-0042,2024-11-14,Present,,09:04,17:48,0.73,8.73,0
EMP-0042,2024-11-17,Present,,09:02,17:12,0.17,8.17,0
EMP-0042,2024-11-18,Present,,09:01,17:24,0.38,8.38,0
EMP-0042,2024-11-19,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0042,2024-11-20,Present,,09:01,17:12,0.18,8.18,0
EMP-0042,2024-11-21,Present,,09:07,17:12,0.08,8.08,0
EMP-0042,2024-11-24,Present,,09:00,17:06,0.1,8.1,0
EMP-0042,2024-11-25,Present,,09:00,17:36,0.6,8.6,0
EMP-0042,2024-11-26,Present,,09:04,17:24,0.33,8.33,0
EMP-0042,2024-11-27,Present,,09:04,17:12,0.13,8.13,0
EMP-0042,2024-11-28,Half-Day,Half Day,09:16,13:18,0.0,4.03,222
EMP-0042,2024-12-01,Half-Day,Half Day,09:18,13:09,0.0,3.85,231
EMP-0042,2024-12-02,Present,,09:06,18:06,1.0,9.0,0
EMP-0042,2024-12-03,Present,,09:03,17:06,0.05,8.05,0
EMP-0042,2024-12-04,Present,,09:00,17:54,0.9,8.9,0
EMP-0042,2024-12-05,Present,,09:05,17:54,0.82,8.82,0
EMP-0042,2024-12-08,Late,Late Arrival,10:10,17:30,0.0,7.33,0
EMP-0042,2024-12-09,Present,,09:07,17:42,0.58,8.58,0
EMP-0042,2024-12-10,Present,,09:06,17:54,0.8,8.8,0
EMP-0042,2024-12-11,Present,,09:05,18:18,1.22,9.22,0
EMP-0042,2024-12-12,Present,,09:07,17:36,0.48,8.48,0
EMP-0042,2024-12-15,Present,,09:03,17:18,0.25,8.25,0
EMP-0042,2024-12-16,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0042,2024-12-17,Late,Late Arrival,10:26,17:48,0.0,7.37,0
EMP-0042,2024-12-18,Present,,09:07,17:18,0.18,8.18,0
EMP-0042,2024-12-19,Present,,09:06,17:06,0.0,8.0,0
EMP-0042,2024-12-22,Present,,09:08,17:06,0.0,7.97,0
EMP-0042,2024-12-23,Late,Late Arrival,09:24,17:18,0.0,7.9,0
EMP-0042,2024-12-24,Present,,09:00,17:18,0.3,8.3,0
EMP-0042,2024-12-25,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0042,2024-12-26,Present,,09:01,17:12,0.18,8.18,0
EMP-0042,2024-12-29,Present,,09:02,17:12,0.17,8.17,0
EMP-0042,2024-12-30,Late,Late Arrival,10:01,18:06,0.08,8.08,0
EMP-0042,2024-12-31,Present,,09:05,17:30,0.42,8.42,0
EMP-0042,2025-01-01,Absent,Unpaid Leave,,,0.0,0.0,0
EMP-0042,2025-01-02,Present,,09:04,17:24,0.33,8.33,0
EMP-0042,2025-01-05,Present,,09:00,17:00,0.0,8.0,0
EMP-0042,2025-01-06,Present,,09:01,17:24,0.38,8.38,0
EMP-0042,2025-01-07,Present,,09:02,17:42,0.67,8.67,0
EMP-0042,2025-01-08,Present,,09:03,17:06,0.05,8.05,0
EMP-0042,2025-01-09,Present,,09:08,17:24,0.27,8.27,0
EMP-0042,2025-01-12,Present,,09:01,17:18,0.28,8.28,0
EMP-0042,2025-01-13,Present,,09:04,17:00,0.0,7.93,0
EMP-0042,2025-01-14,Present,,09:03,17:12,0.15,8.15,0
EMP-0042,2025-01-15,Late,Late Arrival,09:24,17:12,0.0,7.8,0
EMP-0042,2025-01-16,Present,,09:00,17:42,0.7,8.7,0
EMP-0042,2025-01-19,Present,,09:06,17:18,0.2,8.2,0
EMP-0042,2025-01-20,Present,,09:05,17:00,0.0,7.92,0
EMP-0042,2025-01-21,Present,,09:06,17:36,0.5,8.5,0
EMP-0042,2025-01-22,Present,,09:06,17:12,0.1,8.1,0
EMP-0042,2025-01-23,Present,,09:01,17:18,0.28,8.28,0
EMP-0042,2025-01-26,Present,,09:03,18:06,1.05,9.05,0
EMP-0042,2025-01-27,Present,,09:06,17:54,0.8,8.8,0
EMP-0042,2025-01-28,Present,,09:01,17:06,0.08,8.08,0
EMP-0042,2025-01-29,Present,,09:00,17:12,0.2,8.2,0
EMP-0042,2025-01-30,Late,Late Arrival,09:12,17:18,0.1,8.1,0
EMP-0042,2025-02-02,Present,,09:04,17:24,0.33,8.33,0
EMP-0042,2025-02-03,Late,Late Arrival,09:52,17:18,0.0,7.43,0
EMP-0042,2025-02-04,Present,,09:02,17:18,0.27,8.27,0
EMP-0042,2025-02-05,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0042,2025-02-06,Present,,09:07,17:00,0.0,7.88,0
EMP-0042,2025-02-09,Present,,09:05,17:06,0.02,8.02,0
EMP-0042,2025-02-10,Late,Late Arrival,09:36,17:48,0.2,8.2,0
EMP-0042,2025-02-11,Present,,09:02,17:18,0.27,8.27,0
EMP-0042,2025-02-12,Present,,09:02,18:00,0.97,8.97,0
EMP-0042,2025-02-13,Present,,09:04,17:30,0.43,8.43,0
EMP-0042,2025-02-16,Present,,09:01,18:18,1.28,9.28,0
EMP-0042,2025-02-17,Present,,09:02,18:00,0.97,8.97,0
EMP-0042,2025-02-18,Present,,09:05,17:06,0.02,8.02,0
EMP-0042,2025-02-19,Present,,09:06,17:12,0.1,8.1,0
EMP-0042,2025-02-20,Present,,09:02,17:24,0.37,8.37,0
EMP-0042,2025-02-23,Present,,09:04,17:12,0.13,8.13,0
EMP-0042,2025-02-24,Present,,09:07,17:12,0.08,8.08,0
EMP-0042,2025-02-25,Present,,09:00,17:36,0.6,8.6,0
EMP-0042,2025-02-26,Late,Late Arrival,09:34,17:24,0.0,7.83,0
EMP-0042,2025-02-27,Absent,Personal Leave,,,0.0,0.0,0
EMP-0042,2025-03-02,Present,,09:05,17:36,0.52,8.52,0
EMP-0042,2025-03-03,Present,,09:06,17:18,0.2,8.2,0
EMP-0042,2025-03-04,Present,,09:00,17:00,0.0,8.0,0
EMP-0042,2025-03-05,Late,Late Arrival,10:18,17:12,0.0,6.9,0
EMP-0042,2025-03-06,Present,,09:05,18:06,1.02,9.02,0
EMP-0042,2025-03-09,Present,,09:03,17:12,0.15,8.15,0
EMP-0042,2025-03-10,Present,,09:02,18:30,1.47,9.47,0
EMP-0042,2025-03-11,Present,,09:03,17:06,0.05,8.05,0
EMP-0042,2025-03-12,Present,,09:02,18:42,1.67,9.67,0
EMP-0042,2025-03-13,Present,,09:05,17:18,0.22,8.22,0
EMP-0042,2025-03-16,Present,,09:00,17:06,0.1,8.1,0
EMP-0042,2025-03-17,Present,,09:02,17:06,0.07,8.07,0
EMP-0042,2025-03-18,Late,Late Arrival,09:20,17:06,0.0,7.77,0
EMP-0042,2025-03-19,Present,,09:02,17:36,0.57,8.57,0
EMP-0042,2025-03-20,Present,,09:04,17:00,0.0,7.93,0
EMP-0042,2025-03-23,Absent,Unpaid Leave,,,0.0,0.0,0
EMP-0042,2025-03-24,Present,,09:03,17:18,0.25,8.25,0
EMP-0042,2025-03-25,Present,,09:06,17:42,0.6,8.6,0
EMP-0042,2025-03-26,Present,,09:01,17:06,0.08,8.08,0
EMP-0042,2025-03-27,Present,,09:08,17:00,0.0,7.87,0
EMP-0042,2025-03-30,Present,,09:02,17:18,0.27,8.27,0
EMP-0042,2025-03-31,Present,,09:08,17:18,0.17,8.17,0
EMP-0042,2025-04-01,Present,,09:06,17:00,0.0,7.9,0
EMP-0042,2025-04-02,Late,Late Arrival,10:18,17:30,0.0,7.2,0
EMP-0042,2025-04-03,Present,,09:03,17:00,0.0,7.95,0
EMP-0042,2025-04-06,Present,,09:02,17:12,0.17,8.17,0
EMP-0042,2025-04-07,Late,Late Arrival,09:38,17:00,0.0,7.37,0
EMP-0042,2025-04-08,Present,,09:08,17:42,0.57,8.57,0
EMP-0042,2025-04-09,Present,,09:02,18:00,0.97,8.97,0
EMP-0042,2025-04-10,Late,Late Arrival,10:11,17:42,0.0,7.52,0
EMP-0042,2025-04-13,Present,,09:07,17:42,0.58,8.58,0
EMP-0042,2025-04-14,Present,,09:04,17:18,0.23,8.23,0
EMP-0042,2025-04-15,Present,,09:07,17:06,0.0,7.98,0
EMP-0042,2025-04-16,Present,,09:04,17:42,0.63,8.63,0
EMP-0042,2025-04-17,Present,,09:06,17:06,0.0,8.0,0
EMP-0042,2025-04-20,Present,,09:05,17:24,0.32,8.32,0
EMP-0042,2025-04-21,Late,Late Arrival,09:13,17:18,0.08,8.08,0
EMP-0042,2025-04-22,Present,,09:02,17:00,0.0,7.97,0
EMP-0042,2025-04-23,Present,,09:01,17:24,0.38,8.38,0
EMP-0042,2025-04-24,Present,,09:00,17:12,0.2,8.2,0
EMP-0042,2025-04-27,Present,,09:03,17:06,0.05,8.05,0
EMP-0042,2025-04-28,Present,,09:00,17:18,0.3,8.3,0
EMP-0042,2025-04-29,Present,,09:07,17:18,0.18,8.18,0
EMP-0042,2025-04-30,Present,,09:06,17:06,0.0,8.0,0
EMP-0042,2025-05-01,Half-Day,Half Day,09:06,13:16,0.0,4.17,224
EMP-0042,2025-05-04,Present,,09:04,17:54,0.83,8.83,0
EMP-0042,2025-05-05,Present,,09:01,18:48,1.78,9.78,0
EMP-0042,2025-05-06,Present,,09:04,17:42,0.63,8.63,0
EMP-0042,2025-05-07,Present,,09:06,18:06,1.0,9.0,0
EMP-0042,2025-05-08,Late,Late Arrival,09:27,17:12,0.0,7.75,0
EMP-0042,2025-05-11,Late,Late Arrival,09:47,17:12,0.0,7.42,0
EMP-0042,2025-05-12,Late,Late Arrival,09:24,17:00,0.0,7.6,0
EMP-0042,2025-05-13,Present,,09:01,18:24,1.38,9.38,0
EMP-0042,2025-05-14,Present,,09:06,18:00,0.9,8.9,0
EMP-0042,2025-05-15,Half-Day,Half Day,09:08,13:09,0.0,4.02,231
EMP-0042,2025-05-18,Present,,09:00,17:18,0.3,8.3,0
EMP-0042,2025-05-19,Present,,09:07,17:18,0.18,8.18,0
EMP-0042,2025-05-20,Present,,09:04,17:18,0.23,8.23,0
EMP-0042,2025-05-21,Present,,09:07,17:36,0.48,8.48,0
EMP-0042,2025-05-22,Present,,09:08,17:06,0.0,7.97,0
EMP-0042,2025-05-25,Present,,09:04,18:00,0.93,8.93,0
EMP-0042,2025-05-26,Present,,09:01,17:00,0.0,7.98,0
EMP-0042,2025-05-27,Present,,09:08,17:00,0.0,7.87,0
EMP-0042,2025-05-28,Absent,Sick Leave,,,0.0,0.0,0
EMP-0042,2025-05-29,Absent,Sick Leave,,,0.0,0.0,0
EMP-0042,2025-06-01,Present,,09:02,17:12,0.17,8.17,0
EMP-0042,2025-06-02,Present,,09:05,17:18,0.22,8.22,0
EMP-0042,2025-06-03,Late,Late Arrival,10:02,17:12,0.0,7.17,0
EMP-0042,2025-06-04,Present,,09:04,17:24,0.33,8.33,0
EMP-0042,2025-06-05,Present,,09:06,17:12,0.1,8.1,0
EMP-0042,2025-06-08,Present,,09:01,17:24,0.38,8.38,0
EMP-0042,2025-06-09,Present,,09:02,17:06,0.07,8.07,0
EMP-0042,2025-06-10,Present,,09:00,17:48,0.8,8.8,0
EMP-0042,2025-06-11,Half-Day,Half Day,09:16,13:04,0.0,3.8,236
EMP-0042,2025-06-12,Present,,09:07,17:06,0.0,7.98,0
EMP-0042,2025-06-15,Present,,09:01,17:18,0.28,8.28,0
EMP-0042,2025-06-16,Present,,09:05,17:24,0.32,8.32,0
EMP-0042,2025-06-17,Present,,09:07,17:06,0.0,7.98,0
EMP-0042,2025-06-18,Present,,09:01,17:06,0.08,8.08,0
EMP-0042,2025-06-19,Present,,09:01,17:18,0.28,8.28,0
EMP-0042,2025-06-22,Absent,Sick Leave,,,0.0,0.0,0
EMP-0042,2025-06-23,Present,,09:06,17:36,0.5,8.5,0
EMP-0042,2025-06-24,Present,,09:06,17:42,0.6,8.6,0
EMP-0042,2025-06-25,Present,,09:07,17:12,0.08,8.08,0
EMP-0042,2025-06-26,Present,,09:02,17:00,0.0,7.97,0
EMP-0042,2025-06-29,Present,,09:00,18:12,1.2,9.2,0
EMP-0042,2025-06-30,Present,,09:07,17:18,0.18,8.18,0
EMP-0042,2025-07-01,Late,Late Arrival,10:22,17:12,0.0,6.83,0
EMP-0042,2025-07-02,Present,,09:03,17:42,0.65,8.65,0
EMP-0042,2025-07-03,Present,,09:04,17:06,0.03,8.03,0
EMP-0042,2025-07-06,Present,,09:01,17:12,0.18,8.18,0
EMP-0042,2025-07-07,Present,,09:01,17:18,0.28,8.28,0
EMP-0042,2025-07-08,Present,,09:00,17:24,0.4,8.4,0
EMP-0042,2025-07-09,Present,,09:01,17:00,0.0,7.98,0
EMP-0042,2025-07-10,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0042,2025-07-13,Late,Late Arrival,09:52,17:18,0.0,7.43,0
EMP-0042,2025-07-14,Present,,09:03,18:24,1.35,9.35,0
EMP-0042,2025-07-15,Present,,09:04,17:18,0.23,8.23,0
EMP-0042,2025-07-16,Present,,09:07,17:00,0.0,7.88,0
EMP-0042,2025-07-17,Present,,09:07,17:30,0.38,8.38,0
EMP-0042,2025-07-20,Present,,09:07,17:42,0.58,8.58,0
EMP-0042,2025-07-21,Present,,09:03,17:36,0.55,8.55,0
EMP-0042,2025-07-22,Present,,09:06,17:12,0.1,8.1,0
EMP-0042,2025-07-23,Absent,Emergency,,,0.0,0.0,0
EMP-0042,2025-07-24,Absent,Personal Leave,,,0.0,0.0,0
EMP-0042,2025-07-27,Half-Day,Emergency,09:12,13:25,0.0,4.22,215
EMP-0042,2025-07-28,Late,Late Arrival,10:20,17:06,0.0,6.77,0
EMP-0042,2025-07-29,Present,,09:03,17:06,0.05,8.05,0
EMP-0042,2025-07-30,Present,,09:01,17:18,0.28,8.28,0
EMP-0042,2025-07-31,Present,,09:00,17:06,0.1,8.1,0
EMP-0042,2025-08-03,Absent,Other,,,0.0,0.0,0
EMP-0042,2025-08-04,Present,,09:07,17:00,0.0,7.88,0
EMP-0042,2025-08-05,Present,,09:05,17:18,0.22,8.22,0
EMP-0042,2025-08-06,Present,,09:06,17:12,0.1,8.1,0
EMP-0042,2025-08-07,Present,,09:01,17:24,0.38,8.38,0
EMP-0042,2025-08-10,Present,,09:04,17:06,0.03,8.03,0
EMP-0042,2025-08-11,Present,,09:01,17:18,0.28,8.28,0
EMP-0042,2025-08-12,Present,,09:02,17:18,0.27,8.27,0
EMP-0042,2025-08-13,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0042,2025-08-14,Present,,09:03,17:06,0.05,8.05,0
EMP-0042,2025-08-17,Present,,09:02,17:48,0.77,8.77,0
EMP-0042,2025-08-18,Present,,09:05,17:12,0.12,8.12,0
EMP-0042,2025-08-19,Late,Late Arrival,09:51,17:48,0.0,7.95,0
EMP-0042,2025-08-20,Present,,09:06,17:00,0.0,7.9,0
EMP-0042,2025-08-21,Present,,09:06,17:24,0.3,8.3,0
EMP-0042,2025-08-24,Absent,Emergency,,,0.0,0.0,0
EMP-0042,2025-08-25,Half-Day,Personal Leave,09:17,13:19,0.0,4.03,221
EMP-0042,2025-08-26,Present,,09:05,17:18,0.22,8.22,0
EMP-0042,2025-08-27,Present,,09:05,17:18,0.22,8.22,0
EMP-0042,2025-08-28,Present,,09:02,17:42,0.67,8.67,0
EMP-0042,2025-08-31,Present,,09:06,17:36,0.5,8.5,0
EMP-0042,2025-09-01,Present,,09:08,17:00,0.0,7.87,0
EMP-0042,2025-09-02,Present,,09:00,17:18,0.3,8.3,0
EMP-0042,2025-09-03,Late,Late Arrival,09:49,17:42,0.0,7.88,0
EMP-0042,2025-09-04,Present,,09:01,17:24,0.38,8.38,0
EMP-0042,2025-09-07,Present,,09:01,19:48,2.78,10.78,0
EMP-0042,2025-09-08,Present,,09:03,17:06,0.05,8.05,0
EMP-0042,2025-09-09,Present,,09:05,18:00,0.92,8.92,0
EMP-0042,2025-09-10,Present,,09:05,17:00,0.0,7.92,0
EMP-0042,2025-09-11,Present,,09:08,18:18,1.17,9.17,0
EMP-0042,2025-09-14,Present,,09:02,17:18,0.27,8.27,0
EMP-0042,2025-09-15,Present,,09:08,17:12,0.07,8.07,0
EMP-0042,2025-09-16,Present,,09:03,17:06,0.05,8.05,0
EMP-0042,2025-09-17,Present,,09:05,17:12,0.12,8.12,0
EMP-0042,2025-09-18,Present,,09:03,17:06,0.05,8.05,0
EMP-0042,2025-09-21,Present,,09:05,17:00,0.0,7.92,0
EMP-0042,2025-09-22,Present,,09:04,17:42,0.63,8.63,0
EMP-0042,2025-09-23,Present,,09:08,17:12,0.07,8.07,0
EMP-0042,2025-09-24,Present,,09:05,17:42,0.62,8.62,0
EMP-0042,2025-09-25,Present,,09:05,17:00,0.0,7.92,0
EMP-0042,2025-09-28,Late,Late Arrival,10:03,17:00,0.0,6.95,0
EMP-0042,2025-09-29,Late,Late Arrival,09:31,17:30,0.0,7.98,0
EMP-0042,2025-09-30,Present,,09:06,17:06,0.0,8.0,0
EMP-0042,2025-10-01,Present,,09:02,17:06,0.07,8.07,0
EMP-0042,2025-10-02,Present,,09:01,17:24,0.38,8.38,0
EMP-0042,2025-10-05,Present,,09:03,17:24,0.35,8.35,0
EMP-0042,2025-10-06,Present,,09:08,17:06,0.0,7.97,0
EMP-0042,2025-10-07,Present,,09:06,17:24,0.3,8.3,0
EMP-0042,2025-10-08,Present,,09:07,17:54,0.78,8.78,0
EMP-0042,2025-10-09,Present,,09:06,17:18,0.2,8.2,0
EMP-0042,2025-10-12,Present,,09:01,17:06,0.08,8.08,0
EMP-0042,2025-10-13,Late,Late Arrival,09:14,17:36,0.37,8.37,0
EMP-0042,2025-10-14,Present,,09:05,17:30,0.42,8.42,0
EMP-0042,2025-10-15,Present,,09:07,17:12,0.08,8.08,0
EMP-0042,2025-10-16,Present,,09:02,17:24,0.37,8.37,0
EMP-0042,2025-10-19,Present,,09:06,17:00,0.0,7.9,0
EMP-0042,2025-10-20,Present,,09:05,17:06,0.02,8.02,0
EMP-0042,2025-10-21,Present,,09:07,18:12,1.08,9.08,0
EMP-0042,2025-10-22,Absent,Vacation / Annual Leave,,,0.0,0.0,0
EMP-0042,2025-10-23,Present,,09:05,17:06,0.02,8.02,0
EMP-0042,2025-10-26,Present,,09:08,17:48,0.67,8.67,0
EMP-0042,2025-10-27,Present,,09:04,17:06,0.03,8.03,0
EMP-0042,2025-10-28,Present,,09:04,17:06,0.03,8.03,0
EMP-0042,2025-10-29,Present,,09:00,17:12,0.2,8.2,0
EMP-0042,2025-10-30,Present,,09:05,17:06,0.02,8.02,0
EMP-0042,2025-11-02,Present,,09:02,17:00,0.0,7.97,0
EMP-0042,2025-11-03,Present,,09:03,17:18,0.25,8.25,0
EMP-0042,2025-11-04,Present,,09:05,17:24,0.32,8.32,0
EMP-0042,2025-11-05,Present,,09:02,17:18,0.27,8.27,0
EMP-0042,2025-11-06,Present,,09:08,17:12,0.07,8.07,0
EMP-0042,2025-11-09,Present,,09:03,17:24,0.35,8.35,0
EMP-0042,2025-11-10,Present,,09:00,17:06,0.1,8.1,0
EMP-0042,2025-11-11,Late,Late Arrival,09:15,17:18,0.05,8.05,0
EMP-0042,2025-11-12,Present,,09:02,17:24,0.37,8.37,0
EMP-0042,2025-11-13,Present,,09:00,17:54,0.9,8.9,0
